Date,Total_count,Msp_sum,Pref_1,Pref_2,Pref_3,Pref_4,Pref_5,Pref_6,Pref_7,Pref_8,Pref_9,Pref_10,Pref_11,Pref_12,Pref_13,Pref_14,Pref_15,Pref_16,Pref_17,Pref_18,Pref_19,Pref_20,Pref_21,Pref_22,Pref_23,Pref_24,Pref_25,Pref_26,Pref_27,Pref_28,Pref_29,Pref_30,Pref_31,Pref_32,Msp_1,Msp_2,Msp_3,Msp_4,Msp_5,Msp_6,Msp_7,Msp_8,Msp_9,Msp_10,Msp_11,Msp_12,Msp_13,Msp_14,Msp_15,Msp_16,Msp_17,Msp_18,Msp_19,Msp_20,Msp_21,Msp_22,Msp_23,Msp_24,Msp_25,Msp_26,Msp_27,Msp_28,Msp_29,Msp_30,Msp_31,Msp_32,Per_8
2013-11-02,492022,48794,0,0,0,0,0,0,0,16,11,31,92,254,475,932,1659,12894,6957,11489,23419,33818,36381,51053,45159,258123,1081,1159,608,1089,1701,1528,57,2035,0,0,0,0,0,0,0,15,9,21,65,150,273,549,797,4517,2657,4170,6771,8134,7029,7350,5629,589,22,8,5,8,3,23,0,0,158.24659669399261
2013-11-03,492123,48880,0,0,0,0,0,0,0,16,11,31,92,254,475,932,1659,12896,6956,11487,23453,33840,36391,51261,45221,258107,1074,1155,609,1087,1699,1542,57,1817,0,0,0,0,0,0,0,15,9,21,65,150,273,549,799,4520,2658,4173,6776,8168,7045,7366,5647,577,22,8,5,8,3,23,0,0,158.24214112758636
2013-11-04,492124,48857,0,0,0,0,0,0,0,16,11,31,92,254,475,932,1659,12899,6956,11496,23466,33838,36396,50999,45247,258303,1076,1156,610,1089,1702,1534,40,1846,0,0,0,0,0,0,0,15,9,21,65,150,273,549,799,4518,2657,4185,6780,8160,7032,7345,5648,582,22,8,5,8,3,23,0,0,158.24052369594574
2013-11-05,491625,48812,0,0,0,0,0,0,0,16,11,31,92,254,474,932,1657,12895,6970,11491,23459,33812,36390,50868,45173,258037,1078,1154,610,1091,1703,1537,40,1849,0,0,0,0,0,0,0,15,9,21,65,150,272,549,796,4519,2662,4176,6776,8138,7015,7346,5653,582,21,8,5,8,3,23,0,0,158.24618470668793
2013-11-06,491482,48770,0,0,0,0,0,0,0,17,11,31,92,254,474,932,1660,12890,6975,11495,23482,33863,36364,50745,45082,257988,1109,1163,614,1095,1704,1541,39,1861,0,0,0,0,0,0,0,16,9,21,65,150,272,549,799,4514,2662,4174,6783,8123,7018,7341,5626,579,21,8,6,8,3,23,0,0,158.27799928188324
2013-11-07,491758,48753,0,0,0,0,0,0,0,16,11,31,92,254,475,934,1660,12889,6977,11493,23486,33852,36391,50744,45087,258191,1117,1173,614,1094,1705,1555,57,1859,0,0,0,0,0,0,0,15,9,21,65,151,272,549,796,4512,2664,4177,6762,8117,7011,7342,5629,589,22,8,6,8,3,25,0,0,158.27505439519882
2013-11-08,492155,48809,0,0,0,0,0,0,0,16,11,31,92,254,475,934,1659,12896,6981,11511,23557,33877,36412,50710,45186,258505,1073,1162,615,1092,1706,1565,58,1776,0,0,0,0,0,0,0,15,9,21,65,151,272,552,796,4514,2665,4181,6777,8128,7035,7352,5641,564,22,8,5,8,3,25,0,0,158.30056703090668
2013-11-09,492208,48786,0,0,0,0,0,0,0,16,11,31,92,254,475,934,1659,12897,6980,11513,23598,33878,36396,50788,45169,258442,1069,1159,612,1094,1709,1571,58,1802,0,0,0,0,0,0,0,15,9,21,65,151,272,552,797,4515,2661,4182,6774,8122,7032,7351,5622,573,21,8,5,8,3,27,0,0,158.31416261196136
2013-11-10,492844,48927,0,0,0,0,0,0,0,16,11,31,92,254,476,934,1659,12904,6982,11517,23603,33899,36418,50863,45278,258934,1111,1172,611,1092,1698,1567,58,1663,0,0,0,0,0,0,0,15,9,21,65,151,273,553,797,4522,2664,4185,6790,8135,7048,7393,5647,586,22,8,5,8,3,27,0,0,158.3195184469223
2013-11-11,493109,48965,0,0,0,0,0,0,0,16,11,31,92,254,475,934,1659,12897,6984,11520,23605,33909,36442,50864,45250,259012,1107,1168,612,1094,1709,1579,57,1827,0,0,0,0,0,0,0,15,9,21,65,151,272,553,797,4515,2668,4187,6796,8142,7061,7404,5655,583,20,8,5,8,3,27,0,0,158.3273767232895
2013-11-12,493210,48915,0,0,0,0,0,0,0,16,11,31,92,254,475,934,1659,12898,6986,11523,23591,33911,36431,50863,45283,259128,1109,1171,613,1101,1711,1582,57,1779,0,0,0,0,0,0,0,15,9,21,65,151,271,553,797,4519,2666,4187,6792,8138,7049,7396,5641,574,20,8,5,8,3,27,0,0,158.33450257778168
2013-11-13,492876,48748,0,0,0,0,0,0,0,16,11,31,92,253,475,933,1656,12883,6954,11505,23513,33899,36352,50856,45258,259024,1109,1172,611,1101,1713,1597,58,1803,0,0,0,0,0,0,0,15,9,21,65,151,271,550,793,4501,2647,4174,6768,8131,7023,7370,5619,570,20,8,5,8,3,26,0,0,158.33296144008636
2013-11-14,495046,48855,0,0,0,0,0,0,0,16,11,31,92,253,475,933,1657,12874,6962,11493,23553,33944,36601,51159,45869,259947,1106,1171,611,1102,1713,1597,58,1817,0,0,0,0,0,0,0,15,9,21,65,151,271,551,795,4559,2645,4155,6782,8145,7040,7383,5627,572,20,8,4,8,3,26,0,0,158.31556636095047
2013-11-15,494987,48846,0,0,0,0,0,0,0,16,11,31,92,253,475,933,1655,12872,6962,11495,23538,33962,36614,51000,45887,259955,1110,1168,612,1109,1718,1627,62,1829,0,0,0,0,0,0,0,15,9,21,65,151,271,550,793,4557,2648,4148,6770,8153,7024,7380,5632,590,20,8,4,8,3,26,0,0,158.3062881231308
2013-11-16,493678,48875,0,0,0,0,0,0,0,16,11,31,92,254,475,933,1659,12879,6981,11500,23560,33984,36451,50947,45247,259399,1108,1169,612,1106,1713,1627,63,1860,0,0,0,0,0,0,0,15,9,21,65,152,271,551,796,4509,2659,4157,6781,8175,7048,7369,5630,597,20,8,4,8,3,27,0,0,158.33264768123627
2013-11-17,493562,48844,0,0,0,0,0,0,0,16,11,31,92,254,475,933,1659,12878,6981,11498,23552,33970,36425,50918,45185,259449,1101,1166,607,1093,1709,1647,63,1848,0,0,0,0,0,0,0,15,9,21,65,152,271,551,796,4507,2659,4152,6771,8154,7047,7363,5639,604,19,8,4,8,3,26,0,0,158.32663571834564
2013-11-18,494057,48882,0,0,0,0,0,0,0,16,11,31,92,254,475,933,1659,12875,6981,11499,23553,33974,36428,50932,45237,259587,1107,1167,607,1097,1713,1647,63,2118,0,0,0,0,0,0,0,15,9,21,65,152,271,551,795,4509,2655,4153,6779,8163,7044,7366,5658,607,19,8,4,8,3,27,0,0,158.32198178768158
2013-11-19,494291,48963,0,0,0,0,0,0,0,16,11,31,92,254,475,933,1657,12883,6981,11506,23559,33937,36461,50990,45305,259870,1102,1168,621,1125,1721,1666,62,1864,0,0,0,0,0,0,0,15,9,21,65,152,271,552,796,4511,2653,4165,6781,8181,7049,7388,5654,626,19,8,4,12,4,27,0,0,158.33400577306747
2013-11-20,494160,48959,0,0,0,0,0,0,0,16,11,31,94,254,476,933,1655,12887,6980,11501,23546,33916,36446,50959,45223,259950,1104,1168,612,1124,1721,1675,63,1814,0,0,0,0,0,0,0,15,9,21,66,152,271,552,795,4508,2651,4167,6781,8190,7049,7403,5645,609,19,8,4,12,4,28,0,0,158.57526248693466
2013-11-21,494280,48917,0,0,0,0,0,0,0,16,11,31,92,253,474,933,1655,12872,6975,11492,23545,34005,36492,50977,45304,259873,1105,1165,612,1118,1720,1675,64,1820,0,0,0,0,0,0,0,15,9,21,65,151,270,552,793,4503,2647,4149,6784,8187,7044,7401,5643,608,19,8,4,12,4,28,0,0,158.24240750074387
2013-11-22,493933,48944,0,0,0,0,0,0,0,16,11,31,92,253,475,934,1657,12866,6996,11486,23553,34035,36510,50988,45298,259425,1102,1166,614,1126,1721,1676,64,1837,0,0,0,0,0,0,0,15,9,21,65,151,271,553,795,4515,2658,4163,6787,8205,7050,7378,5627,606,19,8,4,12,4,28,0,0,158.27541226148605
2013-11-23,494234,48987,0,0,0,0,0,0,0,16,11,31,92,253,475,935,1658,12867,6993,11486,23543,34046,36512,51023,45318,259679,1105,1165,615,1117,1716,1690,63,1824,0,0,0,0,0,0,0,15,9,21,65,150,271,552,795,4516,2653,4163,6802,8194,7040,7418,5655,592,19,8,5,12,4,28,0,0,158.30463242530823
2013-11-24,493939,48946,0,0,0,0,0,0,0,16,11,31,92,253,475,936,1658,12866,6998,11488,23542,34027,36525,51026,45291,259342,1101,1165,616,1114,1721,1718,63,1863,0,0,0,0,0,0,0,15,9,21,65,150,271,553,793,4515,2655,4164,6801,8142,7024,7419,5666,607,19,8,5,12,4,28,0,0,158.31389445066452
2013-11-25,494259,48999,0,0,0,0,0,0,0,16,11,31,92,253,475,936,1658,12870,6999,11495,23555,34029,36519,51032,45298,259626,1099,1166,612,1114,1716,1720,63,1873,0,0,0,0,0,0,0,15,9,21,65,150,271,553,794,4517,2656,4164,6802,8165,7043,7427,5670,601,19,8,5,12,4,28,0,0,158.3193547129631
2013-11-26,494398,49026,0,0,0,0,0,0,0,16,11,31,92,253,475,936,1658,12875,6991,11492,23554,34030,36524,51078,45322,259645,1099,1166,614,1114,1714,1712,63,1932,0,0,0,0,0,0,0,15,9,21,65,150,271,553,794,4519,2651,4165,6799,8145,7061,7437,5687,609,19,8,5,12,4,27,0,0,158.3365973830223
2013-11-27,494724,49058,0,0,0,0,0,0,0,16,11,31,92,253,475,936,1658,12887,6999,11520,23558,34053,36560,51085,45321,259840,1105,1167,613,1103,1720,1726,65,1929,0,0,0,0,0,0,0,15,9,21,65,150,271,554,795,4518,2667,4169,6806,8161,7068,7417,5683,614,19,8,5,12,4,27,0,0,158.38586801290512
2013-11-28,494440,49045,0,0,0,0,0,0,0,16,11,31,92,253,476,936,1659,12891,7003,11487,23587,34047,36412,51087,45281,259765,1109,1162,617,1115,1721,1731,65,1885,0,0,0,0,0,0,0,15,9,21,65,150,270,554,792,4519,2666,4167,6809,8153,7086,7407,5666,621,19,8,5,12,4,27,0,0,158.39831918478012
2013-11-29,494626,49109,0,0,0,0,0,0,0,16,11,31,92,253,476,936,1661,12895,7004,11468,23589,34061,36437,51133,45301,259900,1109,1168,613,1091,1714,1716,65,1885,0,0,0,0,0,0,0,15,9,21,65,150,271,554,794,4519,2664,4146,6820,8152,7092,7436,5723,608,19,8,5,9,3,26,0,0,158.42856204509735
2013-11-30,502755,50649,0,0,0,0,0,0,0,16,11,31,92,253,477,943,1670,13006,7041,11684,23897,35272,37151,51646,46160,263183,1896,1168,618,1113,1715,1721,65,1925,0,0,0,0,0,0,0,15,9,21,65,151,277,567,831,4642,2726,4290,7003,8620,7326,7501,5795,733,21,8,5,12,4,27,0,0,158.4834651350975
2013-12-01,502538,50620,0,0,0,0,0,0,0,16,11,31,92,253,477,943,1670,13012,7040,11677,23896,35258,37124,51634,46142,263084,1894,1164,616,1112,1712,1733,65,1881,0,0,0,0,0,0,0,15,9,21,65,151,277,567,831,4645,2720,4289,7002,8632,7308,7497,5782,734,20,7,5,12,4,27,0,0,158.4656428694725
2013-12-02,502016,50558,0,0,0,0,0,0,0,16,11,31,92,253,477,943,1670,13010,7048,11673,23890,35271,37083,51639,46092,262574,1897,1163,617,1114,1718,1730,65,1938,0,0,0,0,0,0,0,15,9,21,65,151,277,567,832,4644,2720,4285,7009,8623,7310,7469,5750,734,21,8,5,12,4,27,0,0,158.46376603841782
2013-12-03,502259,50520,0,0,0,0,0,0,0,16,11,31,92,253,477,943,1669,13016,7050,11674,23896,35283,37111,51688,46177,262766,1892,1166,618,1114,1718,1721,66,1810,0,0,0,0,0,0,0,15,9,21,65,151,277,567,831,4647,2720,4289,7019,8645,7305,7482,5725,674,21,8,5,12,4,28,0,0,158.44861406087875
2013-12-04,502430,50565,0,0,0,0,0,0,0,16,11,31,92,253,477,945,1669,13010,7045,11681,23915,35298,37174,51752,46204,262770,1876,1168,619,1108,1718,1764,66,1767,0,0,0,0,0,0,0,15,9,21,65,151,277,567,830,4667,2718,4293,7010,8629,7332,7493,5741,669,21,8,5,12,4,28,0,0,158.50447672605515
2013-12-05,502528,50609,0,0,0,0,0,0,0,16,11,31,92,253,476,944,1667,13007,7051,11688,23900,35286,37177,51748,46215,262915,1874,1171,616,1107,1716,1723,66,1777,0,0,0,0,0,0,0,15,9,21,65,152,276,566,829,4670,2718,4300,7000,8636,7331,7514,5757,672,21,8,5,12,4,28,0,0,158.4815120100975
2013-12-06,502195,50563,0,0,0,0,0,0,0,16,11,31,92,253,477,943,1667,13001,7039,11686,23894,35271,37155,51721,46254,263218,1822,1160,606,1082,1671,1442,49,1633,0,0,0,0,0,0,0,15,9,21,65,152,277,566,824,4657,2716,4286,6990,8628,7315,7502,5781,684,21,8,4,11,3,28,0,0,158.45955461263657
2013-12-07,502377,50527,0,0,0,0,0,0,0,16,11,31,92,253,477,943,1669,13014,7044,11666,23869,35253,37154,51677,46254,263325,1830,1159,605,1064,1675,1440,49,1806,0,0,0,0,0,0,0,15,9,21,65,152,277,567,825,4669,2717,4279,6983,8614,7317,7501,5776,671,21,8,4,7,2,27,0,0,158.49543178081512
2013-12-08,502907,50605,0,0,0,0,0,0,0,16,11,31,92,253,477,944,1669,13015,7048,11682,23903,35292,37182,51789,46243,263475,1843,1164,609,1087,1686,1455,49,1891,0,0,0,0,0,0,0,15,9,21,65,152,277,569,825,4666,2720,4281,6993,8619,7329,7501,5778,710,22,8,4,11,3,27,0,0,158.5245150923729
2013-12-09,496731,49453,0,0,0,0,0,0,0,16,11,31,92,253,476,944,1668,12909,7009,11550,23640,34282,36582,51319,45592,260688,1757,1164,608,1088,1689,1456,49,1857,0,0,0,0,0,0,0,15,9,21,65,152,274,561,799,4561,2681,4216,6896,8217,7092,7408,5733,678,22,8,4,11,3,27,0,0,158.51343721151352
2013-12-10,503574,50697,0,0,0,0,0,0,0,16,11,31,92,253,476,946,1674,13058,7057,11697,23969,35256,37228,51875,46292,263752,1849,1164,607,1091,1692,1457,49,1981,0,0,0,0,0,0,0,15,9,21,65,152,276,570,832,4703,2727,4290,6996,8612,7327,7511,5793,724,22,8,4,10,3,27,0,0,158.53291887044907
2013-12-11,501878,50443,0,0,0,0,0,0,0,16,11,31,92,253,476,944,1672,13016,7044,11664,23874,35001,37062,51741,45997,263226,1848,1163,606,1085,1690,1461,49,1855,0,0,0,0,0,0,0,15,9,21,65,152,276,570,826,4667,2717,4267,6983,8499,7287,7500,5794,720,22,9,4,10,3,27,0,0,158.47785371541977
2013-12-12,503558,50689,0,0,0,0,0,0,0,16,11,31,92,253,476,945,1669,13046,7053,11695,23963,35293,37287,51738,46233,264055,1840,1163,602,1060,1678,1448,49,1861,0,0,0,0,0,0,0,15,9,21,65,152,276,569,828,4702,2720,4285,6997,8629,7349,7517,5782,704,22,9,4,6,2,26,0,0,158.49839198589325
2013-12-13,495283,49017,0,0,0,0,0,0,0,16,11,31,92,253,475,943,1666,12902,6973,11514,23602,34099,36641,51336,45297,260639,1056,1157,600,1058,1679,1444,49,1749,0,0,0,0,0,0,0,15,9,21,65,151,273,562,793,4532,2668,4166,6793,8164,7101,7375,5713,549,20,9,4,6,2,26,0,0,158.52408772706985
2013-12-14,522836,52056,0,0,0,0,0,0,0,16,11,31,92,253,478,961,1699,13386,7559,12791,25686,37382,39708,54787,48480,269818,1847,1162,606,1069,1686,1447,48,1832,0,0,0,0,0,0,0,15,9,21,67,165,305,615,904,4899,2875,4473,7206,8773,7464,7639,5864,693,22,9,4,6,2,26,0,0,158.62523066997528
2013-12-15,522872,52087,0,0,0,0,0,0,0,16,11,31,92,253,478,961,1699,13380,7559,12794,25688,37364,39716,54625,48453,270032,1847,1165,607,1068,1687,1445,48,1852,0,0,0,0,0,0,0,15,9,21,67,165,305,615,904,4900,2875,4476,7200,8773,7466,7638,5883,706,22,9,4,6,2,26,0,0,158.62468135356903
2013-12-16,523187,52129,0,0,0,0,0,0,0,16,11,31,92,253,478,961,1699,13378,7557,12791,25679,37367,39713,54801,48508,270097,1853,1165,607,1074,1685,1444,48,1878,0,0,0,0,0,0,0,15,9,21,67,165,305,615,903,4899,2873,4473,7200,8774,7468,7651,5898,724,22,9,4,6,2,26,0,0,158.62808406352997
2013-12-17,523112,52107,0,0,0,0,0,1,0,16,11,31,92,252,478,961,1701,13376,7559,12799,25661,37335,39670,54811,48521,270096,1856,1157,605,1077,1686,1442,48,1869,0,0,0,0,0,1,0,15,9,21,67,164,306,616,905,4903,2880,4469,7197,8761,7451,7656,5895,722,22,9,4,6,2,26,0,0,158.57672971487045
2013-12-18,523572,52194,0,0,0,0,0,0,0,16,11,31,92,253,478,962,1698,13389,7562,12804,25700,37338,39714,54932,48574,270251,1862,1166,607,1075,1682,1447,48,1879,0,0,0,0,0,0,0,15,9,21,67,165,306,616,902,4905,2879,4478,7193,8795,7472,7693,5883,725,22,9,4,7,2,26,0,0,158.67856776714325
2013-12-26,497690,49435,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1668,12918,6986,11583,23717,34161,36695,51681,45579,261869,1084,1166,609,1082,1684,1457,48,1876,0,0,0,0,0,0,0,15,9,21,65,149,273,561,794,4544,2680,4215,6817,8215,7171,7488,5744,606,20,9,4,7,2,26,0,0,158.70963847637177
2013-12-27,497840,49447,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1668,12918,6983,11590,23678,34149,36694,51685,45556,262028,1075,1166,613,1083,1687,1460,48,1932,0,0,0,0,0,0,0,15,9,21,65,149,273,561,794,4543,2681,4214,6817,8212,7170,7489,5750,616,20,9,4,7,2,26,0,0,158.69738566875458
2013-12-28,497369,49385,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1668,12921,6986,11592,23667,34107,36676,51677,45530,261648,1081,1168,616,1087,1686,1475,48,1909,0,0,0,0,0,0,0,15,9,21,65,149,274,560,794,4544,2680,4216,6803,8204,7159,7474,5731,619,20,9,4,7,2,26,0,0,158.71001994609833
2013-12-29,498214,49580,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1668,12921,6981,11593,23676,34122,36705,51750,45585,262306,1078,1170,616,1088,1688,1475,48,1917,0,0,0,0,0,0,0,15,9,21,65,149,274,560,794,4545,2683,4213,6812,8219,7207,7538,5784,624,20,9,4,7,2,26,0,0,158.7240048646927
2013-12-30,498091,49538,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1667,12928,6982,11594,23684,34129,36690,51719,45568,262301,1076,1167,614,1086,1687,1473,48,1851,0,0,0,0,0,0,0,15,9,21,65,149,274,560,793,4548,2680,4214,6814,8210,7199,7518,5778,624,20,8,4,7,2,26,0,0,158.73681050539017
2013-12-31,497710,49360,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1667,12925,6988,11593,23691,34148,36658,51655,45570,262054,1074,1165,616,1091,1692,1472,48,1776,0,0,0,0,0,0,0,15,9,21,65,149,274,560,794,4551,2685,4210,6811,8202,7165,7473,5730,579,20,8,4,7,2,26,0,0,158.71685200929642
2014-01-01,497703,49402,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1665,12918,6992,11596,23694,34159,36661,51703,45628,261944,1074,1167,614,1087,1691,1463,48,1772,0,0,0,0,0,0,0,15,9,21,65,149,274,560,792,4547,2686,4212,6808,8204,7167,7498,5746,582,20,8,4,7,2,26,0,0,158.6944368481636
2014-01-02,497648,49395,0,0,0,0,0,0,0,16,11,31,92,253,474,949,1665,12917,6991,11596,23697,34148,36663,51705,45616,261932,1070,1166,614,1088,1691,1463,48,1751,0,0,0,0,0,0,0,15,9,21,65,149,274,560,791,4548,2688,4215,6813,8207,7165,7492,5744,572,20,8,4,7,2,26,0,0,158.70495015382767
2014-01-03,497618,49383,0,0,0,0,0,0,0,16,11,31,92,254,474,948,1666,12914,6995,11595,23699,34131,36670,51714,45601,261961,1078,1166,615,1087,1689,1424,47,1739,0,0,0,0,0,0,0,15,9,21,65,150,274,560,792,4550,2691,4216,6818,8210,7167,7492,5712,574,20,8,4,7,2,26,0,0,158.73937398195267
2014-01-04,497814,49406,0,0,0,0,0,0,0,16,11,31,92,254,474,948,1665,12905,6998,11601,23692,34127,36655,51740,45594,262067,1088,1168,617,1091,1692,1453,48,1786,0,0,0,0,0,0,0,15,9,21,65,151,275,562,792,4554,2693,4221,6811,8187,7171,7515,5717,580,20,8,4,7,2,26,0,0,158.68770867586136
2014-01-05,497724,49454,0,0,0,0,0,0,0,16,11,31,92,254,474,948,1665,12904,6988,11600,23697,34175,36685,51680,45616,262088,1085,1170,617,1088,1704,1449,48,1638,0,0,0,0,0,0,0,15,9,21,65,151,275,562,794,4550,2688,4216,6821,8223,7176,7499,5724,598,20,8,4,7,2,26,0,0,158.68544274568558
2014-01-06,498018,49510,0,0,0,0,0,0,0,16,11,31,92,254,474,949,1665,12907,6996,11607,23701,34193,36694,51702,45613,262129,1083,1168,617,1090,1711,1463,48,1803,0,0,0,0,0,0,0,15,9,21,65,151,275,562,795,4554,2695,4222,6823,8233,7186,7506,5731,600,20,8,4,7,2,26,0,0,158.71483880281448
2014-01-07,497966,49498,0,0,0,0,0,0,0,16,11,31,92,254,474,950,1665,12905,6995,11610,23705,34180,36714,51773,45569,262075,1086,1171,617,1089,1717,1471,48,1747,0,0,0,0,0,0,0,15,9,21,65,151,275,563,794,4551,2696,4223,6832,8231,7196,7508,5725,575,20,9,4,7,2,26,0,0,158.7159212231636
2014-01-08,498205,49509,0,0,0,0,0,0,0,16,11,31,92,254,475,950,1664,12899,7001,11610,23697,34205,36724,51823,45594,262194,1085,1170,616,1088,1716,1469,48,1772,0,0,0,0,0,0,0,15,9,21,65,150,275,561,794,4554,2697,4222,6832,8242,7205,7508,5707,584,20,9,4,7,2,26,0,0,158.70478230714798
2014-01-09,498375,49531,0,0,0,0,0,0,0,16,11,30,92,255,476,954,1662,12894,7006,11615,23686,34186,36726,51859,45627,262329,1077,1171,616,1087,1697,1460,48,1794,0,0,0,0,0,0,0,15,9,21,65,152,273,561,790,4552,2702,4224,6825,8237,7219,7521,5713,581,20,11,4,7,3,26,0,0,158.52604085206985
2014-01-10,498672,49569,0,0,0,0,0,0,0,16,11,30,92,255,476,952,1666,12904,7023,11626,23698,34196,36778,51924,45649,262361,1081,1174,620,1097,1724,1482,48,1788,0,0,0,0,0,0,0,15,9,21,65,152,274,561,793,4560,2708,4222,6824,8246,7227,7526,5719,574,20,11,4,7,4,27,0,0,158.55268269777298
2014-01-11,499118,49603,0,0,0,0,0,0,0,16,11,30,92,254,476,953,1666,12904,7027,11617,23733,34221,36780,51929,45716,262678,1083,1172,619,1092,1719,1477,48,1804,0,0,0,0,0,0,0,15,9,21,65,151,275,561,794,4560,2709,4231,6830,8246,7224,7529,5733,577,20,11,4,7,4,27,0,0,158.57854628562927
2014-01-12,499021,49588,0,0,0,0,0,0,0,16,11,30,92,254,476,953,1666,12900,7027,11609,23738,34219,36765,51915,45703,262636,1077,1171,619,1092,1720,1479,48,1804,0,0,0,0,0,0,0,15,9,21,65,151,275,561,793,4558,2709,4229,6831,8242,7223,7518,5743,572,20,11,4,7,4,27,0,0,158.56618666648865
2014-01-13,499275,49598,0,0,0,0,0,0,0,16,11,30,92,254,476,953,1666,12896,7026,11616,23737,34225,36797,51907,45715,262856,1077,1171,619,1091,1719,1479,48,1797,0,0,0,0,0,0,0,15,9,21,65,151,275,561,793,4554,2712,4230,6827,8247,7232,7530,5731,572,20,11,4,7,4,27,0,0,158.5641725063324
2014-01-14,498991,49502,0,0,0,0,0,0,0,16,11,30,92,254,476,953,1667,12898,7020,11624,23724,34190,36768,51802,45648,262824,1070,1168,619,1089,1721,1478,48,1800,0,0,0,0,0,0,0,15,9,21,65,151,275,560,794,4560,2713,4221,6813,8194,7224,7515,5737,565,19,10,4,7,4,26,0,0,158.6009500026703
2014-01-15,499255,49629,0,0,0,0,0,0,0,16,11,30,92,254,478,957,1668,12910,7022,11622,23786,34248,36741,51884,45708,262799,1071,1170,620,1089,1721,1478,48,1831,0,0,0,0,0,0,0,15,9,21,65,151,275,562,793,4561,2717,4226,6816,8274,7231,7514,5756,572,20,10,4,7,4,26,0,0,158.75085258483887
2014-01-16,499649,49604,0,0,0,0,0,0,0,16,11,30,92,254,478,959,1668,12914,7023,11627,23805,34271,36785,51969,45700,263029,1074,1168,619,1093,1726,1475,59,1803,0,0,0,0,0,0,0,15,9,21,65,151,275,563,793,4564,2720,4230,6829,8277,7246,7524,5677,574,20,10,4,7,4,26,0,0,158.79643034934998
2014-01-17,499862,49669,0,0,0,0,0,0,0,16,11,30,92,254,478,960,1672,12918,7036,11630,23814,34259,36796,51977,45801,263081,1076,1170,615,1086,1724,1483,59,1823,0,0,0,0,0,0,0,15,9,21,65,151,275,563,793,4567,2724,4229,6832,8263,7241,7526,5743,578,21,10,4,7,4,28,0,0,158.797742664814
2014-01-18,499901,49681,0,0,0,0,0,0,0,16,11,30,92,253,478,960,1673,12916,7035,11637,23839,34256,36813,52028,45783,263052,1076,1169,615,1086,1724,1482,59,1817,0,0,0,0,0,0,0,15,9,21,65,150,275,563,794,4567,2726,4236,6831,8263,7248,7524,5738,582,21,10,4,7,4,28,0,0,158.7425439953804
2014-01-19,499584,49660,0,0,0,0,0,0,0,16,11,30,92,253,478,960,1673,12918,7037,11636,23837,34238,36797,52003,45796,262974,1076,1169,616,1083,1717,1469,59,1645,0,0,0,0,0,0,0,15,9,21,65,151,275,563,794,4565,2726,4237,6827,8248,7247,7533,5729,581,21,10,4,7,4,28,0,0,158.752576649189
2014-01-20,500011,49700,0,0,0,0,0,0,0,16,11,30,92,253,478,960,1673,12915,7036,11632,23835,34232,36810,52043,45811,263149,1078,1169,616,1086,1725,1483,59,1818,0,0,0,0,0,0,0,15,9,21,65,150,276,563,794,4566,2727,4234,6833,8260,7257,7536,5739,581,21,10,4,7,4,28,0,0,158.74404698610306
2014-01-21,500735,49879,0,0,0,0,0,0,0,16,11,30,92,253,478,960,1673,12927,7044,11649,23894,34287,36849,52121,45929,263469,1076,1169,614,1086,1721,1481,59,1846,0,0,0,0,0,0,0,15,9,21,65,150,276,565,795,4577,2723,4249,6869,8303,7284,7539,5773,592,21,10,4,7,4,28,0,0,158.78956401348114
2014-01-22,500866,49918,0,0,0,0,0,0,0,16,11,30,92,253,478,960,1673,12928,7044,11643,23896,34322,36892,52126,45966,263490,1078,1167,614,1088,1721,1480,59,1838,0,0,0,0,0,0,0,15,9,21,65,150,276,565,796,4574,2720,4248,6869,8312,7299,7570,5789,567,21,10,4,7,4,27,0,0,158.80299174785614
2014-01-23,500154,49751,0,0,0,0,0,0,0,16,11,30,92,252,478,957,1677,12926,7027,11633,23869,34278,36839,52077,45897,263087,1079,1168,614,1087,1721,1477,42,1819,0,0,0,0,0,0,0,15,9,21,65,149,275,563,797,4571,2718,4242,6849,8267,7275,7544,5751,567,21,10,4,7,4,27,0,0,158.79154765605927
2014-01-24,500447,49805,0,0,0,0,0,0,0,16,11,30,92,253,478,957,1677,12928,7026,11618,23999,34310,36853,52053,45911,263191,1074,1166,614,1086,1722,1479,59,1843,0,0,0,0,0,0,0,15,9,21,65,149,275,563,797,4569,2718,4250,6854,8285,7281,7545,5760,575,21,10,4,7,4,28,0,0,158.86875712871552
2014-01-25,500877,49922,0,0,0,0,0,0,0,16,11,30,92,253,478,957,1677,12938,7030,11617,23997,34339,36852,51979,45934,263594,1073,1164,614,1086,1722,1480,61,1882,0,0,0,0,0,0,0,15,9,21,65,149,275,562,797,4572,2720,4245,6858,8286,7287,7595,5814,579,21,10,4,7,4,27,0,0,158.93052470684052
